checkTime,arrivalTime,price
2014-5-30 16:1,2014-07-11,2299
2014-6-29 22:1,2014-07-13,4260
2014-6-9 22:1,2014-07-10,2299
2014-6-30 4:1,2014-07-13,3707
2014-6-9 22:1,2014-07-12,2299
2014-5-30 22:1,2014-07-09,2299
2014-6-30 10:1,2014-07-13,3707
2014-6-10 4:1,2014-07-10,2178
2014-6-30 16:1,2014-07-13,4260
2014-6-10 4:1,2014-07-12,2299
2014-5-30 22:1,2014-07-11,2299
2014-6-30 22:1,2014-07-13,4258
2014-6-10 10:1,2014-07-10,2299
2014-7-1 4:1,2014-07-13,4258
2014-6-10 10:1,2014-07-12,2299
2014-5-31 4:1,2014-07-09,2299
2014-7-1 10:1,2014-07-13,4258
2014-6-10 16:1,2014-07-10,2299
2014-7-1 16:1,2014-07-13,4258
2014-6-10 16:1,2014-07-12,2299
2014-5-31 4:1,2014-07-11,2299
2014-7-1 22:1,2014-07-13,4258
2014-6-10 22:1,2014-07-10,2299
2014-7-2 4:1,2014-07-13,3705
2014-6-10 22:1,2014-07-12,2299
2014-5-31 10:1,2014-07-09,2299
2014-7-2 10:1,2014-07-13,4258
2014-6-11 4:1,2014-07-10,2299
2014-7-2 16:1,2014-07-13,4258
2014-6-11 4:1,2014-07-12,2299
2014-5-31 10:1,2014-07-11,2299
2014-7-2 22:1,2014-07-13,4258
2014-6-11 10:1,2014-07-10,2299
2014-7-3 4:1,2014-07-13,4258
2014-6-11 10:1,2014-07-12,2299
2014-5-31 16:1,2014-07-09,2299
2014-7-3 10:1,2014-07-13,4258
2014-6-11 16:1,2014-07-10,2299
2014-7-3 16:1,2014-07-13,4258
2014-6-11 16:1,2014-07-12,2299
2014-5-31 16:1,2014-07-11,2299
2014-7-3 22:1,2014-07-13,4258
2014-6-11 22:1,2014-07-10,2299
2014-7-4 4:1,2014-07-13,3705
2014-6-11 22:1,2014-07-12,2299
2014-5-31 22:1,2014-07-09,2299
2014-7-4 10:1,2014-07-13,3705
2014-6-12 4:1,2014-07-10,2299
2014-7-4 16:1,2014-07-13,4258
2014-6-12 4:1,2014-07-12,2299
2014-5-31 22:1,2014-07-11,2299
2014-7-4 22:1,2014-07-13,3705
2014-6-12 10:1,2014-07-10,2299
2014-7-5 4:1,2014-07-13,3705
2014-6-12 10:1,2014-07-12,2299
2014-6-1 4:1,2014-07-09,2299
2014-7-5 10:1,2014-07-13,3705
2014-6-12 16:1,2014-07-10,2299
2014-7-5 16:1,2014-07-13,3705
2014-6-12 16:1,2014-07-12,2299
2014-6-1 4:1,2014-07-11,2299
2014-7-5 22:1,2014-07-13,3705
2014-6-12 22:1,2014-07-10,2299
2014-7-6 4:1,2014-07-13,3152
2014-6-12 22:1,2014-07-12,2299
2014-6-1 10:1,2014-07-09,2299
2014-7-6 10:1,2014-07-13,3152
2014-6-13 4:1,2014-07-10,2299
2014-7-6 16:1,2014-07-13,3705
2014-6-13 4:1,2014-07-12,2299
2014-6-1 10:1,2014-07-11,2299
2014-7-6 22:1,2014-07-13,3705
2014-6-13 10:1,2014-07-10,2299
2014-7-7 4:1,2014-07-13,3706
2014-6-13 10:1,2014-07-12,2299
2014-6-1 16:1,2014-07-09,2299
2014-7-7 10:1,2014-07-13,3706
2014-6-13 16:1,2014-07-10,2299
2014-7-7 16:1,2014-07-13,3706
2014-6-13 16:1,2014-07-12,2299
2014-6-1 16:1,2014-07-11,2299
2014-7-7 22:1,2014-07-13,3706
2014-6-13 22:1,2014-07-10,2299
2014-7-8 4:1,2014-07-13,3155
2014-6-13 22:1,2014-07-12,2299
2014-6-1 22:1,2014-07-09,2299
2014-7-8 10:1,2014-07-13,3706
