checkTime,arrivalTime,price
2014-6-9 4:10,2014-07-12,2555
2014-6-9 4:10,2014-07-13,3184
2014-5-30 10:9,2014-07-08,1901
2014-6-28 22:12,2014-07-14,4329
2014-6-9 10:9,2014-07-09,2091
2014-6-9 10:9,2014-07-10,1901
2014-6-29 4:10,2014-07-14,4329
2014-6-9 10:9,2014-07-12,2553
2014-6-9 10:9,2014-07-13,3184
2014-5-30 10:9,2014-07-11,1901
2014-6-29 10:9,2014-07-14,4329
2014-6-9 16:9,2014-07-09,2091
2014-6-9 16:9,2014-07-10,1901
2014-6-29 16:9,2014-07-14,4329
2014-6-9 16:9,2014-07-12,2553
2014-6-9 16:9,2014-07-13,3184
2014-5-30 16:9,2014-07-08,1901
2014-6-29 22:12,2014-07-14,4329
2014-6-9 22:12,2014-07-09,2091
2014-6-9 22:12,2014-07-10,1901
2014-6-30 4:10,2014-07-14,4329
2014-6-9 22:12,2014-07-12,2553
2014-6-9 22:12,2014-07-13,3184
2014-5-30 16:9,2014-07-11,1901
2014-6-30 10:9,2014-07-14,4329
2014-6-10 4:10,2014-07-09,2091
2014-6-10 4:10,2014-07-10,2091
2014-6-30 16:9,2014-07-14,4329
2014-6-10 4:10,2014-07-12,2553
2014-6-10 4:10,2014-07-13,3184
2014-5-30 22:12,2014-07-08,1901
2014-6-30 22:12,2014-07-14,4329
2014-6-10 10:9,2014-07-09,2091
2014-6-10 10:9,2014-07-10,2091
2014-7-1 4:10,2014-07-14,4329
2014-6-10 10:9,2014-07-12,2091
2014-6-10 10:9,2014-07-13,3182
2014-5-30 22:12,2014-07-11,1901
2014-7-1 10:9,2014-07-14,4678
2014-6-10 16:9,2014-07-09,2091
2014-6-10 16:9,2014-07-10,2091
2014-7-1 16:9,2014-07-14,4678
2014-6-10 16:9,2014-07-12,2091
2014-6-10 16:9,2014-07-13,3182
2014-5-31 4:10,2014-07-08,1901
2014-7-1 22:12,2014-07-14,4678
2014-6-10 22:12,2014-07-09,2091
2014-6-10 22:12,2014-07-10,2091
2014-7-2 4:10,2014-07-14,4678
2014-6-10 22:12,2014-07-12,2091
2014-6-10 22:12,2014-07-13,3182
2014-5-31 4:10,2014-07-11,1901
2014-7-2 10:9,2014-07-14,4678
2014-6-11 4:10,2014-07-09,2091
2014-6-11 4:10,2014-07-10,2091
2014-7-2 16:9,2014-07-14,4678
2014-6-11 4:10,2014-07-12,2091
2014-6-11 4:10,2014-07-13,3182
2014-5-31 10:9,2014-07-08,1901
2014-7-2 22:12,2014-07-14,4678
2014-6-11 10:9,2014-07-09,2091
2014-6-11 10:9,2014-07-10,2091
2014-7-3 4:10,2014-07-14,4678
2014-6-11 10:9,2014-07-12,2091
2014-6-11 10:9,2014-07-13,3182
2014-5-31 10:9,2014-07-11,1901
2014-7-3 10:9,2014-07-14,4678
2014-6-11 16:9,2014-07-09,2091
2014-6-11 16:9,2014-07-10,2091
2014-7-3 16:9,2014-07-14,4678
2014-6-11 16:9,2014-07-12,2091
2014-6-11 16:9,2014-07-13,3182
2014-5-31 16:9,2014-07-08,1901
2014-7-3 22:12,2014-07-14,4678
2014-6-11 22:12,2014-07-09,2091
2014-6-11 22:12,2014-07-10,2091
2014-7-4 4:10,2014-07-14,4678
2014-6-11 22:12,2014-07-12,2091
2014-6-11 22:12,2014-07-13,3182
2014-5-31 16:9,2014-07-11,1901
2014-7-4 10:9,2014-07-14,4678
2014-6-12 4:10,2014-07-09,2091
2014-6-12 4:10,2014-07-10,2091
2014-7-4 16:9,2014-07-14,4678
2014-6-12 4:10,2014-07-12,2091
2014-6-12 4:10,2014-07-13,3182
2014-5-31 22:12,2014-07-08,1901
2014-7-4 22:12,2014-07-14,5177
2014-6-12 10:9,2014-07-09,2091
2014-6-12 10:9,2014-07-10,2091
2014-7-5 4:10,2014-07-14,5177
2014-6-12 10:9,2014-07-12,2553
2014-6-12 10:9,2014-07-13,3182
2014-5-31 22:12,2014-07-11,1901
2014-7-5 10:9,2014-07-14,5177
2014-6-12 16:9,2014-07-09,2091
2014-6-12 16:9,2014-07-10,2091
2014-7-5 16:9,2014-07-14,5177
2014-6-12 16:9,2014-07-12,2553
2014-6-12 16:9,2014-07-13,3182
2014-6-1 4:10,2014-07-08,1901
2014-7-5 22:12,2014-07-14,5177
2014-6-12 22:12,2014-07-09,2091
2014-6-12 22:12,2014-07-10,2091
2014-7-6 4:10,2014-07-14,5177
2014-6-12 22:12,2014-07-12,2553
