checkTime,arrivalTime,price
2014-5-29 22:1,2014-07-13,2506
2014-5-25 4:1,2014-07-11,2506
2014-6-8 16:1,2014-07-14,3688
2014-5-30 4:1,2014-07-09,2069
2014-5-30 4:1,2014-07-10,2506
2014-6-8 22:1,2014-07-14,3688
2014-5-30 4:1,2014-07-12,2506
2014-5-30 4:1,2014-07-13,2506
2014-5-25 10:2,2014-07-08,2241
2014-6-9 4:1,2014-07-14,3688
2014-5-30 10:2,2014-07-09,2069
2014-5-30 10:2,2014-07-10,2506
2014-6-9 10:2,2014-07-14,3685
2014-5-30 10:2,2014-07-12,2506
2014-5-30 10:2,2014-07-13,2506
2014-5-25 10:2,2014-07-11,2506
2014-6-9 16:1,2014-07-14,3685
2014-5-30 16:1,2014-07-09,2069
2014-5-30 16:1,2014-07-10,2506
2014-6-9 22:1,2014-07-14,3685
2014-5-30 16:1,2014-07-12,3585
2014-5-30 16:1,2014-07-13,2506
2014-5-25 16:1,2014-07-08,2241
2014-6-10 4:1,2014-07-14,3685
2014-5-30 22:1,2014-07-09,2069
2014-5-30 22:1,2014-07-10,2506
2014-6-10 10:2,2014-07-14,3685
2014-5-30 22:1,2014-07-12,3585
2014-5-30 22:1,2014-07-13,2506
2014-5-25 16:1,2014-07-11,2506
2014-6-10 16:1,2014-07-14,3685
2014-5-31 4:1,2014-07-09,2069
2014-5-31 4:1,2014-07-10,2506
2014-6-10 22:1,2014-07-14,3685
2014-5-31 4:1,2014-07-12,3585
2014-5-31 4:1,2014-07-13,2506
2014-5-25 22:1,2014-07-08,2241
2014-6-11 4:1,2014-07-14,3685
2014-5-31 10:2,2014-07-09,2069
2014-5-31 10:2,2014-07-10,2506
2014-6-11 10:2,2014-07-14,3685
2014-5-31 10:2,2014-07-12,3585
2014-5-31 10:2,2014-07-13,2506
2014-5-25 22:1,2014-07-11,2506
2014-6-11 16:1,2014-07-14,3685
2014-5-31 16:1,2014-07-09,2069
2014-5-31 16:1,2014-07-10,2506
2014-6-11 22:1,2014-07-14,3685
2014-5-31 16:1,2014-07-12,3585
2014-5-31 16:1,2014-07-13,2506
2014-5-26 4:1,2014-07-08,2241
2014-6-12 4:1,2014-07-14,3685
2014-5-31 22:1,2014-07-09,2069
2014-5-31 22:1,2014-07-10,2506
2014-6-12 10:2,2014-07-14,3685
2014-5-31 22:1,2014-07-12,3585
2014-5-31 22:1,2014-07-13,2506
2014-5-26 4:1,2014-07-11,2506
2014-6-12 16:1,2014-07-14,3685
2014-6-1 4:1,2014-07-09,2069
2014-6-1 4:1,2014-07-10,2506
