checkTime,arrivalTime,price
2014-6-3 10:6,2014-07-10,5716
2014-6-16 22:5,2014-07-14,21764
2014-6-3 10:6,2014-07-13,21173
2014-5-27 10:6,2014-07-08,7397
2014-6-17 4:4,2014-07-14,21764
2014-6-3 16:5,2014-07-09,5903
2014-6-3 16:5,2014-07-10,5716
2014-6-17 10:6,2014-07-14,21764
2014-6-3 16:5,2014-07-13,21173
2014-5-27 10:6,2014-07-12,8116
2014-6-17 16:5,2014-07-14,21764
2014-6-3 22:5,2014-07-09,5903
2014-6-3 22:5,2014-07-10,5716
2014-6-17 22:5,2014-07-14,21764
2014-6-3 22:5,2014-07-13,21173
2014-5-27 16:5,2014-07-08,7397
2014-6-18 4:4,2014-07-14,21764
2014-6-4 4:4,2014-07-09,5903
2014-6-4 4:4,2014-07-10,5716
2014-6-18 10:6,2014-07-14,21764
2014-6-4 4:4,2014-07-13,21173
2014-5-27 16:5,2014-07-12,8116
2014-6-18 16:5,2014-07-14,21764
2014-6-4 10:6,2014-07-09,5903
2014-6-4 10:6,2014-07-10,5716
2014-6-18 22:5,2014-07-14,21764
2014-6-4 10:6,2014-07-13,21944
2014-5-27 22:5,2014-07-08,7397
2014-6-19 4:4,2014-07-14,21764
2014-6-4 16:5,2014-07-09,5903
2014-6-4 16:5,2014-07-10,5716
2014-6-19 10:6,2014-07-14,21764
2014-6-4 16:5,2014-07-13,21173
2014-5-27 22:5,2014-07-12,8116
2014-6-19 16:5,2014-07-14,21764
2014-6-4 22:5,2014-07-09,5903
2014-6-4 22:5,2014-07-10,5716
2014-6-19 22:5,2014-07-14,21764
2014-6-4 22:5,2014-07-13,21173
2014-5-28 4:4,2014-07-08,6145
2014-6-20 4:4,2014-07-14,21951
2014-6-5 4:4,2014-07-09,5903
2014-6-5 4:4,2014-07-10,5716
2014-6-20 10:6,2014-07-14,21951
2014-6-5 4:4,2014-07-13,21944
2014-5-28 4:4,2014-07-12,7619
2014-6-20 16:5,2014-07-14,21951
2014-6-5 10:6,2014-07-09,5903
2014-6-5 10:6,2014-07-10,5716
2014-6-20 22:5,2014-07-14,21951
2014-6-5 10:6,2014-07-13,21173
2014-5-28 10:6,2014-07-08,6145
2014-6-21 4:4,2014-07-14,21764
2014-6-5 16:5,2014-07-09,5903
2014-6-5 16:5,2014-07-10,5716
2014-6-21 10:6,2014-07-14,21764
2014-6-5 16:5,2014-07-13,21944
2014-5-28 10:6,2014-07-12,7619
2014-6-21 16:5,2014-07-14,21764
2014-6-5 22:5,2014-07-09,5903
2014-6-5 22:5,2014-07-10,5716
2014-6-21 22:5,2014-07-14,21764
2014-6-5 22:5,2014-07-13,23516
2014-5-28 16:5,2014-07-08,6145
2014-6-22 4:4,2014-07-14,21951
2014-6-6 4:4,2014-07-09,6145
2014-6-6 4:4,2014-07-10,5716
2014-6-22 10:6,2014-07-14,21951
2014-6-6 4:4,2014-07-13,23516
2014-5-28 16:5,2014-07-12,7619
2014-6-22 16:5,2014-07-14,21951
2014-6-6 10:6,2014-07-09,6387
2014-6-6 10:6,2014-07-10,5958
2014-6-22 22:5,2014-07-14,21956
2014-6-6 10:6,2014-07-13,23758
2014-5-28 22:5,2014-07-08,6145
2014-6-23 4:4,2014-07-14,21770
2014-6-6 16:5,2014-07-09,6387
2014-6-6 16:5,2014-07-10,5958
2014-6-23 10:6,2014-07-14,21770
2014-6-6 16:5,2014-07-13,23758
2014-5-28 22:5,2014-07-12,7619
2014-6-23 16:5,2014-07-14,21770
2014-6-6 22:5,2014-07-09,6387
2014-6-6 22:5,2014-07-10,5958
